"","X","wed_ID","plg_ID","wed_UitPloeg","wed_ThuisPloeg","FTA","FTM","FG2A","FG2M","FG3M","FG3A","OR","DR","TO","Minuten","plg_Name","plg_ShortName","opp_wed_ID","opp_plg_ID","opp_wed_UitPloeg","opp_wed_ThuisPloeg","opp_FTA","opp_FTM","opp_FG2A","opp_FG2M","opp_FG3M","opp_FG3A","opp_OR","opp_DR","opp_TO","opp_Minuten","opp_plg_Name","opp_plg_ShortName","FTtrips","opp_FTtrips","pts","opp_pts","Win","Loss","plays","opp_plays","ps","opp_ps","avgps","WARNING","pace","Ortg","Drtg","Home","Nrtg","EFGpct","ORpct","TOpct","FT4f","opp_EFGpct","opp_ORpct","opp_TOpct","opp_FT4f","FG2Apct","FG3Apct","FTTpct","FG2pct","FG3pct","FTpct","wed_ID.1","plg_ID.1","spl_Minuten","spl_FTA","spl_FTM","spl_FG2A","spl_FG2M","spl_FG3M","spl_FG3A","spl_OR","spl_DR","spl_TO","spl_ID","spl_PF","spl_Ast","spl_Stl","spl_Blk","spl_MinutesRatio","spl_Plays","spl_USGpct","spl_PTS","spl_PPP","spl_FTperFG","spl_FG3AperFG","spl_EFGpct","spl_TSpct","spl_Finishes","spl_Astpct","spl_TRpct","spl_DRpct","spl_ORpct","spl_Stlpct","spl_Blkpct"
"1481",1481,476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",9.2,6.9,77,74,TRUE,FALSE,93.2,90.9,78.5257142857143,76.7522222222222,78,FALSE,77.6389682539683,98.7179487179487,94.8717948717949,FALSE,3.84615384615384,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.515625,0.388888888888889,0.256410256410256,0.125,0.57356608478803,0.311720698254364,0.114713216957606,0.478260869565217,0.28,0.6,476882,2393,15,0,0,0,0,0,2,0,1,0,"2393 Nikki  Hulzebos",2,1,2,0,0.375,2,0.0572246065808297,0,0,0,1,0,0,3,0.0919540229885057,0.0313725490196078,0.0740740740740741,0,0.0694876731763105,0
"1482",1482,476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",9.2,6.9,77,74,TRUE,FALSE,93.2,90.9,78.5257142857143,76.7522222222222,78,FALSE,77.6389682539683,98.7179487179487,94.8717948717949,FALSE,3.84615384615384,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.515625,0.388888888888889,0.256410256410256,0.125,0.57356608478803,0.311720698254364,0.114713216957606,0.478260869565217,0.28,0.6,476882,2393,20,0,0,8,3,0,0,7,2,3,"2393 Sjors  Poels",2,0,1,0,0.5,11,0.236051502145923,6,0.545454545454545,0,0,0.375,0.375,11,0,0.211764705882353,0.111111111111111,0.285714285714286,0.0260578774411164,0
"1483",1483,476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",9.2,6.9,77,74,TRUE,FALSE,93.2,90.9,78.5257142857143,76.7522222222222,78,FALSE,77.6389682539683,98.7179487179487,94.8717948717949,FALSE,3.84615384615384,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.515625,0.388888888888889,0.256410256410256,0.125,0.57356608478803,0.311720698254364,0.114713216957606,0.478260869565217,0.28,0.6,476882,2393,23,0,0,10,6,0,1,2,6,1,"2393 Nick  Oudendag",4,0,1,1,0.575,12,0.22392237357716,12,1,0,0.0909090909090909,0.545454545454545,0.545454545454545,12,0,0.163682864450128,0.289855072463768,0.0709849157054126,0.0226590238618404,0.0386473429951691
"1484",1484,476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",9.2,6.9,77,74,TRUE,FALSE,93.2,90.9,78.5257142857143,76.7522222222222,78,FALSE,77.6389682539683,98.7179487179487,94.8717948717949,FALSE,3.84615384615384,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.515625,0.388888888888889,0.256410256410256,0.125,0.57356608478803,0.311720698254364,0.114713216957606,0.478260869565217,0.28,0.6,476882,2393,29,6,2,5,5,1,2,0,4,1,"2393 Bobby  Davis",3,1,1,0,0.725,10.76,0.159242267278378,15,1.39405204460967,0.857142857142857,0.285714285714286,0.928571428571429,0.76844262295082,11.76,0.0665557404326123,0.0649087221095335,0.153256704980843,0,0.0179709499593906,0
"1485",1485,476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",9.2,6.9,77,74,TRUE,FALSE,93.2,90.9,78.5257142857143,76.7522222222222,78,FALSE,77.6389682539683,98.7179487179487,94.8717948717949,FALSE,3.84615384615384,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.515625,0.388888888888889,0.256410256410256,0.125,0.57356608478803,0.311720698254364,0.114713216957606,0.478260869565217,0.28,0.6,476882,2393,30,0,0,3,1,1,5,1,0,4,"2393 Thijs  Vermeulen",2,0,4,0,0.75,12,0.171673819742489,5,0.416666666666667,0,0.625,0.3125,0.3125,12,0,0.0156862745098039,0,0.0272108843537415,0.0694876731763105,0
"1486",1486,476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",9.2,6.9,77,74,TRUE,FALSE,93.2,90.9,78.5257142857143,76.7522222222222,78,FALSE,77.6389682539683,98.7179487179487,94.8717948717949,FALSE,3.84615384615384,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.515625,0.388888888888889,0.256410256410256,0.125,0.57356608478803,0.311720698254364,0.114713216957606,0.478260869565217,0.28,0.6,476882,2393,35,8,6,6,2,2,7,1,2,0,"2393 Torey  Thomas",4,12,6,0,0.875,16.68,0.20453709380748,16,0.959232613908873,0.615384615384615,0.538461538461538,0.384615384615385,0.479616306954436,28.68,0.56140350877193,0.0403361344537815,0.0634920634920635,0.0233236151603499,0.0893412940838278,0
"1487",1487,476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",9.2,6.9,77,74,TRUE,FALSE,93.2,90.9,78.5257142857143,76.7522222222222,78,FALSE,77.6389682539683,98.7179487179487,94.8717948717949,FALSE,3.84615384615384,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.515625,0.388888888888889,0.256410256410256,0.125,0.57356608478803,0.311720698254364,0.114713216957606,0.478260869565217,0.28,0.6,476882,2393,37,6,4,13,5,3,7,5,5,2,"2393 Markel  Humphrey",0,1,1,0,0.925,24.76,0.287205660596219,23,0.92891760904685,0.3,0.35,0.475,0.505272407732865,25.76,0.0531208499335989,0.127186009538951,0.15015015015015,0.110314396028682,0.0140853391573602,0
"1488",1488,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,4,0,0,2,2,0,0,0,0,1,"2823 Sonny  Waaldijk",1,0,2,0,0.1,3,0.33003300330033,4,1.33333333333333,0,0,1,1,3,0,0,0,0,0.254693639935963,0
"1489",1489,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,22,0,0,2,2,0,1,1,3,1,"2823 Djoenie  Steenvoorde",2,4,3,0,0.55,4,0.08000800080008,4,1,0,0.333333333333333,0.666666666666667,0.666666666666667,8,0.275862068965517,0.0855614973262032,0.111317254174397,0.0505050505050505,0.0694619018007171,0
"1490",1490,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,25,0,0,6,5,0,0,3,3,1,"2823 Marcel  Aarts",1,0,0,3,0.625,7,0.123212321232123,10,1.42857142857143,0,0,0.833333333333333,0.833333333333333,7,0,0.112941176470588,0.0979591836734694,0.133333333333333,0,0.104347826086957
"1491",1491,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,26,2,1,7,3,0,1,2,5,4,"2823 Anthony  Richardson",2,1,0,2,0.65,12.92,0.218668020648219,7,0.541795665634675,0.25,0.125,0.375,0.39237668161435,13.92,0.0606060606060606,0.126696832579186,0.156985871271586,0.0854700854700855,0,0.0668896321070234
"1492",1492,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,27,3,2,7,4,3,4,2,2,1,"2823 Stefan  Wessels",2,0,2,0,0.675,13.38,0.218066251069551,19,1.42002989536622,0.272727272727273,0.363636363636364,0.772727272727273,0.767366720516963,13.38,0,0.0697167755991285,0.0604686318972033,0.0823045267489712,0.0377323911016241,0
"1493",1493,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,30,1,1,5,2,1,6,1,3,2,"2823 Kees  Akerboom",1,0,0,0,0.75,13.46,0.197433076640997,8,0.594353640416048,0.0909090909090909,0.545454545454545,0.318181818181818,0.349040139616056,13.46,0,0.0627450980392157,0.0816326530612245,0.037037037037037,0,0
"1494",1494,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,30,7,2,12,5,0,0,5,8,7,"2823 Jerome  Beasley",2,2,2,0,0.75,22.22,0.325925925925926,12,0.54005400540054,0.583333333333333,0,0.416666666666667,0.394218134034166,24.22,0.114285714285714,0.203921568627451,0.217687074829932,0.185185185185185,0.0339591519914617,0
"1495",1495,476882,2823,2393,2823,15,8,45,24,6,19,14,33,20,200,"EBBC","EBBC",476882,2393,2393,2823,20,12,46,22,7,25,16,22,13,200,"Matrixx Magixx","Matrixx ",6.9,9.2,74,77,FALSE,TRUE,90.9,93.2,76.7522222222222,78.5257142857143,78,FALSE,77.6389682539683,94.8717948717949,98.7179487179487,TRUE,-3.84615384615384,0.515625,0.388888888888889,0.256410256410256,0.125,0.457746478873239,0.326530612244898,0.166666666666667,0.169014084507042,0.634696755994358,0.267983074753173,0.0973201692524683,0.533333333333333,0.315789473684211,0.533333333333333,476882,2823,36,2,2,4,1,2,7,0,3,3,"2823 Dean  Oliver",3,4,0,0,0.9,14.92,0.182373792934849,10,0.670241286863271,0.181818181818182,0.636363636363636,0.363636363636364,0.419463087248322,18.92,0.166666666666667,0.0392156862745098,0.0680272108843537,0,0,0
"1496",1496,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,2,0,0,0,0,0,0,0,0,0,"3103 Ognjen  Ivanovic",0,0,0,0,0.05,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1497",1497,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,7,0,0,2,1,0,1,0,1,0,"3103 Joel  Zwiers",1,1,0,0,0.175,3,0.192529842125529,2,0.666666666666667,0,0.333333333333333,0.333333333333333,0.333333333333333,4,0.555555555555556,0.0688468158347676,0.150375939849624,0,0,0
"1498",1498,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,10,0,0,2,0,0,0,0,1,0,"3103 Yasalde  PazCosta",2,0,0,0,0.25,2,0.0898472596585804,0,0,0,0,0,0,2,0,0.0481927710843374,0.105263157894737,0,0,0
"1499",1499,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,14,2,0,4,1,0,0,4,2,0,"3103 Marvin  Zaandam",2,1,0,0,0.35,4.92,0.157874470542934,2,0.40650406504065,0.5,0,0.25,0.203252032520325,5.92,0.217391304347826,0.206540447504303,0.150375939849624,0.253968253968254,0,0
"1500",1500,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,15,0,0,5,3,0,1,2,1,2,"3103 Worthy de Jong",0,0,1,0,0.375,8,0.239592692422881,6,0.75,0,0.166666666666667,0.5,0.5,8,0,0.0963855421686747,0.0701754385964912,0.118518518518519,0.034470403076937,0
"1501",1501,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,18,4,4,5,0,0,0,0,1,2,"3103 Kizmahr  Grell",0,0,5,0,0.45,8.84,0.22062493760607,4,0.452488687782805,0.8,0,0,0.292397660818713,8.84,0,0.0267737617135207,0.0584795321637427,0,0.143626679487238,0
"1502",1502,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,21,0,0,3,0,2,3,0,1,3,"3103 Stefan  Mladenovic",4,0,0,0,0.525,9,0.192529842125529,6,0.666666666666667,0,0.5,0.5,0.5,9,0,0.0229489386115892,0.050125313283208,0,0,0
"1503",1503,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,25,1,0,4,2,1,3,0,2,0,"3103 Sjors  Besseling",3,1,0,0,0.625,7.46,0.134052111410602,7,0.938337801608579,0.142857142857143,0.428571428571429,0.5,0.46916890080429,8.46,0.142857142857143,0.0385542168674699,0.0842105263157895,0,0,0
"1504",1504,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,27,8,5,6,1,0,1,0,1,4,"3103 Jeremy  Ormskerk",1,1,0,0,0.675,14.68,0.244251439219993,7,0.476839237057221,1.14285714285714,0.142857142857143,0.142857142857143,0.327715355805243,15.68,0.102040816326531,0.0178491744756805,0.0389863547758285,0,0,0
"1505",1505,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,30,7,4,9,4,0,0,8,4,5,"3103 Patrick  Hilliman",4,0,4,1,0.75,17.22,0.257861635220126,12,0.696864111498258,0.777777777777778,0,0.444444444444444,0.490998363338789,17.22,0,0.192771084337349,0.140350877192982,0.237037037037037,0.0689408061538741,0.0277777777777778
"1506",1506,476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",11.04,10.58,49,77,FALSE,TRUE,89.04,93.58,74.5831111111111,77.3610526315789,76,FALSE,75.972081871345,64.4736842105263,101.315789473684,TRUE,-36.8421052631579,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.5234375,0.473684210526316,0.25,0.15625,0.661131611316113,0.169126691266913,0.169741697416974,0.302325581395349,0.272727272727273,0.583333333333333,476883,3103,31,2,1,3,1,0,2,0,4,4,"3103 Daniel  Jones",3,2,1,0,0.775,9.92,0.143755615453729,3,0.30241935483871,0.4,0.4,0.2,0.253378378378378,11.92,0.175438596491228,0.0621842207539837,0.135823429541596,0,0.0166792272952921,0
"1507",1507,476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",10.58,11.04,77,49,TRUE,FALSE,93.58,89.04,77.3610526315789,74.5831111111111,76,FALSE,75.972081871345,101.315789473684,64.4736842105263,FALSE,36.8421052631579,0.5234375,0.473684210526316,0.25,0.15625,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.643604183427192,0.214534727809064,0.141861088763744,0.604166666666667,0.1875,0.434782608695652,476883,8594,4,0,0,2,2,0,0,0,0,1,"8594 Bas  Rozendaal",1,0,0,0,0.1,3,0.320581320795042,4,1.33333333333333,0,0,1,1,3,0,0,0,0,0,0
"1508",1508,476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",10.58,11.04,77,49,TRUE,FALSE,93.58,89.04,77.3610526315789,74.5831111111111,76,FALSE,75.972081871345,101.315789473684,64.4736842105263,FALSE,36.8421052631579,0.5234375,0.473684210526316,0.25,0.15625,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.643604183427192,0.214534727809064,0.141861088763744,0.604166666666667,0.1875,0.434782608695652,476883,8594,6,0,0,1,0,0,2,0,2,0,"8594 Mark Peter  Hof",1,0,0,0,0.15,3,0.213720880530028,0,0,0,0.666666666666667,0,0,3,0,0.160642570281124,0.296296296296296,0,0,0
"1509",1509,476883,8594,8594,3103,23,10,48,29,3,16,18,29,19,200,"GasTerra Flames","GasTerra",476883,3103,8594,3103,24,14,43,13,3,11,16,20,24,200,"Rotterdam Basketbal","Rotterda",10.58,11.04,77,49,TRUE,FALSE,93.58,89.04,77.3610526315789,74.5831111111111,76,FALSE,75.972081871345,101.315789473684,64.4736842105263,FALSE,36.8421052631579,0.5234375,0.473684210526316,0.25,0.15625,0.324074074074074,0.355555555555556,0.315789473684211,0.259259259259259,0.643604183427192,0.214534727809064,0.141861088763744,0.604166666666667,0.1875,0.434782608695652,476883,8594,18,0,0,4,3,1,2,1,2,2,"8594 Matthew  Otten",4,2,1,0,0.45,8,0.189974116026691,9,1.125,0,0.333333333333333,0.75,0.75,10,0.192307692307692,0.0803212851405622,0.0987654320987654,0.0584795321637427,0.0297952470621886,0
